Station	Year 	Stats_Code	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	Annual
15815	2013	40	6.0	3.0	2.0	-	7.0	13.0	7.0	11.0	7.0	5.0	11.0	9.0	-
15876	2013	00	14.6	-	24.2	73.0	49.6	100.4	130.4	126.4	97.2	27.4	80.8	54.2	-
15876	2013	01	5.0	-	4.0	10.0	6.0	10.0	8.0	14.0	7.0	5.0	6.0	7.0	-
15876	2013	40	6.0	-	5.0	13.0	9.0	17.0	8.0	15.0	13.0	7.0	7.0	9.0	-
16167	2013	00	188.8	18.9	75.4	170.4	118.1	149.6	83.1	141.9	195.7	306.5	84.8	117.6	1650.8
16167	2013	01	12.0	1.0	7.0	13.0	12.0	11.0	9.0	17.0	15.0	16.0	12.0	15.0	140.0
16167	2013	40	16.0	4.0	8.0	18.0	16.0	14.0	13.0	22.0	21.0	20.0	17.0	18.0	187.0
17029	2013	00	114.4	67.4	64.2	81.6	131.2	223.8	120.8	77.4	173.0	193.6	50.0	52.8	1350.2
17029	2013	01	8.0	1.0	4.0	11.0	13.0	10.0	10.0	10.0	14.0	13.0	7.0	8.0	109.0
17029	2013	40	11.0	4.0	4.0	16.0	18.0	16.0	10.0	16.0	16.0	15.0	10.0	11.0	147.0
17067	2013	00	4.4	11.6	30.7	112.4	130.2	170.4	108.4	130.2	185.8	36.4	48.2	116.4	1085.1
17067	2013	01	1.0	2.0	5.0	9.0	19.0	15.0	10.0	18.0	14.0	7.0	6.0	9.0	115.0
17067	2013	40	8.0	2.0	12.0	14.0	20.0	17.0	15.0	26.0	20.0	9.0	11.0	14.0	168.0
17244	2013	00	30.4	6.6	12.8	38.8	32.2	99.4	20.8	25.8	18.2	33.4	18.6	50.0	387.0
17244	2013	01	5.0	1.0	2.0	8.0	9.0	9.0	6.0	6.0	8.0	8.0	4.0	10.0	76.0
17244	2013	40	6.0	2.0	4.0	12.0	12.0	11.0	7.0	10.0	11.0	13.0	8.0	14.0	110.0
17603	2013	00	29.8	21.2	41.8	58.8	109.2	208.7	30.0	41.0	30.6	71.0	44.6	64.2	750.9
17603	2013	01	5.0	2.0	3.0	7.0	12.0	11.0	8.0	7.0	8.0	8.0	5.0	10.0	86.0
17603	2013	40	7.0	3.0	8.0	12.0	13.0	12.0	9.0	12.0	12.0	11.0	8.0	14.0	121.0
17610	2013	00	124.8	36.6	54.6	92.2	111.8	179.4	45.4	68.2	117.2	156.0	36.2	90.2	1112.6
17610	2013	01	7.0	2.0	4.0	11.0	12.0	10.0	9.0	7.0	13.0	14.0	4.0	12.0	105.0
17610	2013	40	10.0	2.0	6.0	14.0	14.0	12.0	11.0	11.0	16.0	18.0	11.0	18.0	143.0
17838	2013	00	6.0	16.6	31.4	121.2	244.2	160.6	38.2	162.0	187.2	36.7	62.8	147.5	1214.4
17838	2013	01	2.0	2.0	9.0	12.0	15.0	16.0	6.0	16.0	12.0	9.0	10.0	9.0	118.0
17838	2013	40	5.0	3.0	11.0	16.0	21.0	21.0	10.0	21.0	18.0	15.0	11.0	15.0	167.0
17840	2013	00	81.8	83.6	40.0	45.0	107.0	40.0	35.4	41.0	75.2	56.6	32.2	92.4	730.2
17840	2013	01	6.0	6.0	5.0	7.0	13.0	10.0	10.0	6.0	11.0	6.0	5.0	13.0	98.0
17840	2013	40	10.0	10.0	8.0	13.0	21.0	17.0	15.0	13.0	20.0	10.0	10.0	15.0	162.0
18125	2013	00	1017.8	147.8	141.0	231.6	264.3	345.0	417.4	133.0	495.8	918.2	163.8	265.8	4541.5
18125	2013	01	12.0	3.0	8.0	15.0	18.0	14.0	14.0	15.0	16.0	21.0	7.0	15.0	158.0
18125	2013	40	14.0	5.0	9.0	18.0	21.0	17.0	17.0	20.0	19.0	22.0	8.0	16.0	186.0
18183	2013	00	4.2	6.8	30.4	145.4	129.4	149.6	87.2	128.2	155.8	28.0	49.2	137.2	1051.4
18183	2013	01	2.0	2.0	6.0	11.0	15.0	12.0	7.0	20.0	12.0	6.0	6.0	8.0	107.0
18183	2013	40	4.0	3.0	9.0	14.0	18.0	14.0	12.0	25.0	18.0	9.0	6.0	9.0	141.0
18393	2013	00	94.1	27.4	86.8	78.7	61.6	162.5	83.7	73.9	101.1	221.2	47.8	95.9	1134.7
18393	2013	01	5.0	1.0	5.0	11.0	12.0	9.0	8.0	9.0	9.0	8.0	8.0	11.0	96.0
18393	2013	40	6.0	2.0	6.0	12.0	12.0	10.0	9.0	10.0	10.0	8.0	8.0	11.0	104.0
18394	2013	00	111.5	53.1	88.7	138.6	84.6	250.5	45.9	60.9	98.2	145.7	50.0	152.8	1280.5
18394	2013	01	9.0	6.0	12.0	13.0	13.0	-	6.0	6.0	12.0	14.0	8.0	12.0	-
18394	2013	40	12.0	10.0	16.0	14.0	18.0	-	9.0	8.0	15.0	17.0	14.0	18.0	-
18437	2013	00	95.8	20.0	23.6	27.6	74.8	136.2	5.8	5.4	31.6	56.6	18.8	69.0	565.2
18437	2013	01	9.0	3.0	2.0	9.0	10.0	12.0	2.0	1.0	6.0	10.0	7.0	10.0	81.0
18437	2013	40	12.0	3.0	4.0	10.0	12.0	15.0	7.0	8.0	10.0	18.0	9.0	15.0	123.0
18464	2013	00	90.2	76.6	58.6	188.8	194.8	216.0	128.4	134.0	437.2	429.0	192.0	133.8	2279.4
18464	2013	01	8.0	5.0	4.0	13.0	15.0	15.0	13.0	17.0	18.0	20.0	16.0	13.0	157.0
18464	2013	40	13.0	5.0	5.0	15.0	18.0	19.0	16.0	22.0	22.0	22.0	18.0	17.0	192.0
18560	2013	00	159.1	31.3	93.9	164.6	148.5	208.1	79.9	120.1	173.4	185.1	171.9	51.9	1587.8
18560	2013	01	6.0	2.0	5.0	12.0	10.0	13.0	7.0	12.0	12.0	12.0	8.0	8.0	107.0
18560	2013	40	7.0	4.0	7.0	13.0	12.0	15.0	11.0	16.0	14.0	16.0	10.0	15.0	140.0
18593	2013	00	84.8	32.2	41.4	20.6	44.4	115.6	16.4	10.4	13.8	49.8	10.8	67.4	507.6
18593	2013	01	8.0	2.0	2.0	3.0	6.0	11.0	4.0	4.0	4.0	7.0	4.0	11.0	66.0
18593	2013	40	9.0	2.0	3.0	10.0	10.0	21.0	10.0	7.0	11.0	12.0	6.0	18.0	119.0
21937	2013	00	-	21.2	102.4	-	91.4	169.8	26.6	82.4	93.6	82.4	54.6	76.8	-
21937	2013	01	-	2.0	5.0	-	11.0	9.0	6.0	14.0	10.0	9.0	7.0	7.0	-
21937	2013	40	-	2.0	6.0	-	13.0	11.0	7.0	19.0	14.0	13.0	9.0	12.0	-
21938	2013	00	48.2	59.0	75.2	55.6	90.8	136.0	65.2	34.4	72.0	112.8	65.8	-	-
21938	2013	01	6.0	3.0	2.0	10.0	10.0	10.0	7.0	7.0	11.0	9.0	9.0	-	-
21938	2013	40	9.0	3.0	3.0	14.0	14.0	17.0	10.0	11.0	14.0	14.0	11.0	-	-
21963	2013	00	29.0	34.0	37.2	128.2	50.8	84.2	37.2	44.4	108.4	107.6	52.0	59.4	772.4
21963	2013	01	7.0	1.0	2.0	15.0	5.0	12.0	8.0	8.0	11.0	12.0	5.0	10.0	96.0
21963	2013	40	10.0	2.0	5.0	18.0	12.0	14.0	18.0	14.0	13.0	18.0	6.0	15.0	145.0
22582	2013	00	52.7	37.8	29.2	144.8	174.0	132.8	94.9	179.3	185.5	161.5	104.9	63.7	1361.1
22582	2013	01	10.0	2.0	4.0	17.0	15.0	14.0	13.0	16.0	18.0	14.0	10.0	12.0	145.0
22582	2013	40	10.0	2.0	4.0	17.0	15.0	14.0	15.0	16.0	18.0	14.0	10.0	12.0	147.0
22692	2013	00	78.5	37.5	36.6	72.0	142.9	202.8	31.6	24.8	47.2	58.1	24.3	117.9	874.2
22692	2013	01	10.0	4.0	6.0	12.0	11.0	13.0	8.0	8.0	12.0	12.0	7.0	13.0	116.0
22692	2013	40	12.0	5.0	10.0	14.0	17.0	16.0	10.0	14.0	19.0	18.0	9.0	17.0	161.0
22719	2013	00	6.4	27.4	48.2	98.4	261.2	176.6	32.4	142.4	145.4	28.4	67.8	-	-
22719	2013	01	1.0	2.0	6.0	11.0	18.0	14.0	8.0	16.0	12.0	7.0	6.0	-	-
22719	2013	40	6.0	2.0	7.0	16.0	20.0	20.0	12.0	22.0	18.0	12.0	10.0	-	-
23849	2013	00	158.2	39.0	133.8	299.6	195.6	345.4	57.2	168.2	279.0	328.2	-	112.2	-
23849	2013	01	7.0	2.0	6.0	15.0	13.0	11.0	6.0	15.0	13.0	15.0	-	12.0	-
23849	2013	40	10.0	3.0	8.0	17.0	15.0	11.0	7.0	19.0	14.0	16.0	-	12.0	-
23872	2013	00	81.6	63.8	86.0	136.0	249.6	179.2	76.2	208.4	277.8	267.4	149.2	102.2	1877.4
23872	2013	01	7.0	2.0	6.0	15.0	15.0	11.0	11.0	17.0	14.0	16.0	11.0	10.0	135.0
23872	2013	40	11.0	3.0	7.0	16.0	18.0	16.0	13.0	20.0	18.0	19.0	12.0	14.0	167.0
23934	2013	00	221.8	38.6	79.6	235.2	135.0	268.4	220.8	149.2	242.8	340.2	97.2	168.2	2197.0
23934	2013	01	11.0	3.0	9.0	17.0	13.0	14.0	17.0	16.0	19.0	22.0	10.0	15.0	166.0
23934	2013	40	14.0	5.0	11.0	20.0	16.0	15.0	20.0	21.0	22.0	26.0	12.0	19.0	201.0
24120	2013	00	34.0	20.4	22.0	72.6	116.8	220.4	49.4	44.4	31.8	54.4	29.2	65.2	760.6
24120	2013	01	4.0	1.0	2.0	6.0	13.0	10.0	7.0	6.0	7.0	9.0	4.0	10.0	79.0
24120	2013	40	6.0	2.0	5.0	9.0	15.0	14.0	12.0	10.0	11.0	13.0	6.0	17.0	120.0
24694	2013	00	57.0	49.6	28.6	167.8	190.9	179.9	100.7	133.4	182.2	192.3	101.1	96.4	1479.9
24694	2013	01	9.0	3.0	6.0	13.0	17.0	12.0	13.0	22.0	18.0	17.0	9.0	11.0	150.0
24694	2013	40	9.0	3.0	6.0	14.0	17.0	13.0	16.0	23.0	19.0	17.0	9.0	11.0	157.0
24926	2013	00	485.2	113.6	174.6	197.4	221.8	273.2	267.4	305.0	350.4	598.0	195.5	324.6	3506.7
24926	2013	01	10.0	3.0	8.0	13.0	13.0	11.0	14.0	18.0	15.0	22.0	7.0	15.0	149.0
24926	2013	40	13.0	4.0	9.0	18.0	17.0	14.0	19.0	20.0	16.0	27.0	9.0	19.0	185.0
24945	2013	00	101.0	45.2	25.0	9.4	98.4	114.6	28.8	13.4	63.6	81.8	21.2	19.6	622.0
24945	2013	01	7.0	2.0	4.0	5.0	10.0	12.0	6.0	4.0	9.0	9.0	2.0	8.0	78.0
24945	2013	40	8.0	2.0	5.0	5.0	14.0	17.0	8.0	4.0	11.0	14.0	2.0	12.0	102.0
7339	2013	00	-	33.2	31.6	45.3	116.6	124.0	27.2	15.6	45.4	63.4	12.8	95.0	-
7339	2013	01	-	4.0	4.0	10.0	9.0	10.0	6.0	4.0	11.0	15.0	5.0	13.0	-
7339	2013	40	-	6.0	8.0	13.0	16.0	16.0	12.0	11.0	17.0	17.0	6.0	16.0	-
7342	2013	00	200.5	41.0	74.5	279.5	141.8	259.6	135.4	171.0	174.8	307.2	73.8	164.6	2023.7
7342	2013	01	14.0	2.0	4.0	17.0	16.0	14.0	16.0	17.0	19.0	22.0	7.0	15.0	163.0
7342	2013	40	16.0	5.0	5.0	22.0	19.0	19.0	20.0	22.0	22.0	25.0	11.0	21.0	207.0
7387	2013	00	111.3	64.4	92.2	111.6	105.3	141.9	61.4	82.5	129.3	188.5	36.5	79.1	1204.0
7387	2013	01	10.0	2.0	5.0	16.0	13.0	12.0	14.0	14.0	12.0	14.0	6.0	13.0	131.0
7387	2013	40	10.0	3.0	7.0	18.0	15.0	17.0	16.0	18.0	16.0	15.0	9.0	16.0	160.0
7406	2013	00	213.9	58.8	149.7	256.2	239.5	418.7	148.0	268.6	369.5	547.0	125.7	253.6	3049.2
7406	2013	01	11.0	3.0	10.0	17.0	15.0	12.0	10.0	16.0	16.0	18.0	7.0	-	-
7406	2013	40	13.0	3.0	11.0	18.0	15.0	14.0	11.0	17.0	16.0	18.0	7.0	-	-
7426	2013	00	68.8	33.6	35.0	12.2	50.2	111.8	59.4	26.0	38.2	84.4	19.8	31.8	571.2
7426	2013	01	6.0	3.0	3.0	4.0	8.0	9.0	3.0	5.0	8.0	12.0	3.0	8.0	72.0
7426	2013	40	8.0	3.0	4.0	6.0	12.0	17.0	6.0	11.0	11.0	14.0	6.0	16.0	114.0
8567	2013	00	78.2	66.4	92.4	70.4	113.2	162.2	46.4	69.6	102.0	145.4	25.8	46.2	1018.2
8567	2013	01	9.0	1.0	4.0	9.0	10.0	12.0	6.0	12.0	10.0	11.0	5.0	12.0	101.0
8567	2013	40	9.0	3.0	5.0	16.0	13.0	17.0	15.0	15.0	11.0	14.0	10.0	13.0	141.0
9533	2013	00	342.2	169.2	-	-	276.6	112.4	363.8	306.0	264.6	439.8	248.4	438.6	-
9533	2013	01	20.0	10.0	-	-	16.0	11.0	24.0	20.0	18.0	28.0	13.0	22.0	-
9533	2013	40	22.0	13.0	-	-	21.0	14.0	25.0	25.0	22.0	29.0	15.0	24.0	-
10709	2014	00	33.9	89.0	113.3	249.7	38.8	184.4	206.0	148.4	167.9	67.5	86.5	71.3	1456.7
10709	2014	01	5.0	6.0	6.0	13.0	5.0	9.0	17.0	18.0	15.0	9.0	8.0	8.0	119.0
10709	2014	40	5.0	6.0	7.0	14.0	6.0	10.0	17.0	19.0	16.0	10.0	9.0	8.0	127.0
10768	2014	00	48.1	42.7	199.8	269.6	54.0	437.9	88.6	128.0	244.8	86.4	66.9	149.3	1816.1
10768	2014	01	4.0	2.0	3.0	13.0	5.0	11.0	7.0	9.0	15.0	8.0	9.0	11.0	97.0
10768	2014	40	6.0	4.0	4.0	17.0	5.0	11.0	7.0	9.0	15.0	9.0	10.0	11.0	108.0
11104	2014	00	92.4	60.2	-	97.2	133.8	52.6	81.8	104.0	54.6	116.8	172.6	68.6	-
11104	2014	01	17.0	10.0	-	10.0	17.0	11.0	14.0	13.0	10.0	20.0	21.0	10.0	-
11104	2014	40	21.0	15.0	-	18.0	23.0	16.0	24.0	21.0	14.0	26.0	23.0	12.0	-
11234	2014	00	89.8	26.2	77.6	229.4	96.0	113.4	35.8	50.2	40.0	86.8	73.0	57.2	975.4
11234	2014	01	10.0	7.0	7.0	11.0	10.0	9.0	10.0	10.0	9.0	15.0	13.0	8.0	119.0
11234	2014	40	11.0	8.0	8.0	16.0	13.0	10.0	14.0	14.0	14.0	18.0	15.0	13.0	154.0
11601	2014	00	11.9	48.1	104.6	206.7	45.9	148.1	20.7	12.1	32.8	23.6	39.1	-	-
11601	2014	01	4.0	4.0	8.0	12.0	2.0	6.0	7.0	4.0	8.0	6.0	7.0	-	-
11601	2014	40	5.0	11.0	13.0	17.0	6.0	11.0	9.0	6.0	8.0	7.0	8.0	-	-
12428	2014	00	53.6	99.8	43.4	304.0	101.2	385.8	42.4	117.2	183.2	49.6	40.6	176.4	1597.2
12428	2014	01	4.0	4.0	4.0	12.0	9.0	12.0	8.0	10.0	17.0	9.0	8.0	9.0	106.0
12428	2014	40	7.0	4.0	4.0	17.0	11.0	14.0	14.0	13.0	19.0	15.0	12.0	12.0	142.0
12429	2014	00	74.2	27.8	83.4	298.8	82.4	201.2	125.0	39.8	109.6	37.2	22.0	101.4	1202.8
12429	2014	01	10.0	1.0	4.0	13.0	9.0	11.0	6.0	8.0	10.0	9.0	7.0	8.0	96.0
12429	2014	40	12.0	1.0	4.0	18.0	13.0	16.0	7.0	12.0	15.0	15.0	11.0	10.0	134.0
12430	2014	00	79.2	18.0	26.6	146.0	16.0	90.3	9.9	12.2	39.1	22.9	16.6	31.8	508.6
12430	2014	01	8.0	2.0	3.0	10.0	4.0	9.0	3.0	4.0	6.0	5.0	6.0	4.0	64.0
12430	2014	40	9.0	2.0	4.0	16.0	7.0	12.0	6.0	10.0	10.0	9.0	8.0	4.0	97.0
12442	2014	00	-	14.2	33.6	-	129.8	95.4	22.0	77.0	-	52.4	45.4	139.6	-
12442	2014	01	-	3.0	3.0	-	11.0	9.0	6.0	8.0	-	8.0	9.0	9.0	-
12442	2014	40	-	4.0	10.0	-	14.0	13.0	11.0	11.0	-	11.0	14.0	13.0	-
12482	2014	00	491.5	153.5	117.0	224.5	725.5	267.5	426.5	326.5	126.0	552.0	632.0	166.0	4208.5
12482	2014	01	18.0	12.0	11.0	11.0	21.0	18.0	17.0	14.0	11.0	23.0	21.0	10.0	187.0
12482	2014	40	20.0	12.0	12.0	12.0	22.0	23.0	19.0	15.0	15.0	25.0	23.0	14.0	212.0
12636	2014	00	62.8	67.8	35.2	-	73.4	92.6	79.6	92.2	108.6	95.4	66.8	45.0	-
12636	2014	01	9.0	6.0	7.0	-	10.0	11.0	13.0	16.0	16.0	12.0	13.0	6.0	-
12636	2014	40	14.0	8.0	13.0	-	15.0	17.0	22.0	25.0	18.0	13.0	17.0	14.0	-
14045	2014	00	82.5	25.0	50.5	118.5	97.5	76.0	66.0	131.0	97.5	128.0	86.0	76.0	1034.5
14045	2014	01	10.0	6.0	6.0	-	-	9.0	12.0	12.0	14.0	12.0	12.0	9.0	-
14045	2014	40	10.0	8.0	6.0	-	-	9.0	12.0	13.0	14.0	13.0	12.0	10.0	-
15752	2014	00	58.6	57.2	97.8	99.6	75.2	12.0	38.2	42.6	38.8	46.2	74.0	33.6	673.8
15752	2014	01	10.0	6.0	9.0	12.0	12.0	4.0	9.0	9.0	8.0	13.0	15.0	4.0	111.0
15752	2014	40	16.0	10.0	12.0	19.0	17.0	10.0	15.0	13.0	11.0	19.0	21.0	9.0	172.0
15815	2014	00	22.7	50.0	34.0	181.0	16.0	110.1	80.0	61.0	69.0	29.0	40.0	61.0	753.8
15815	2014	01	6.0	6.0	8.0	15.0	3.0	8.0	10.0	10.0	9.0	5.0	6.0	6.0	92.0
15815	2014	40	6.0	6.0	8.0	15.0	3.0	8.0	10.0	10.0	9.0	5.0	6.0	6.0	92.0
15876	2014	00	37.4	31.6	12.4	125.4	16.2	87.2	54.8	38.8	59.6	35.4	27.8	58.8	585.4
15876	2014	01	3.0	3.0	3.0	11.0	3.0	9.0	6.0	8.0	10.0	7.0	6.0	6.0	75.0
15876	2014	40	5.0	5.0	5.0	13.0	8.0	9.0	12.0	15.0	13.0	8.0	6.0	9.0	108.0
16167	2014	00	90.3	21.7	95.5	265.6	174.1	160.6	85.8	80.3	174.6	167.4	112.2	187.6	1615.7
16167	2014	01	12.0	5.0	7.0	18.0	11.0	12.0	9.0	11.0	10.0	17.0	15.0	16.0	143.0
16167	2014	40	17.0	6.0	8.0	19.0	14.0	16.0	12.0	12.0	16.0	19.0	19.0	18.0	176.0
17029	2014	00	114.6	18.0	72.8	105.0	102.2	94.2	88.0	142.0	129.6	84.6	59.6	106.0	1116.6
17029	2014	01	11.0	3.0	7.0	14.0	11.0	10.0	12.0	13.0	11.0	11.0	13.0	10.0	126.0
17029	2014	40	12.0	6.0	8.0	20.0	16.0	14.0	18.0	17.0	17.0	14.0	16.0	14.0	172.0
17067	2014	00	39.4	19.2	58.4	139.0	75.8	257.2	-	-	116.8	119.2	91.8	141.2	-
17067	2014	01	6.0	4.0	5.0	12.0	12.0	14.0	-	-	16.0	14.0	13.0	11.0	-
17067	2014	40	10.0	8.0	8.0	12.0	16.0	20.0	-	-	20.0	15.0	20.0	13.0	-
17244	2014	00	6.2	35.6	101.0	171.6	34.0	134.4	10.4	8.2	20.0	17.6	35.4	20.4	594.8
17244	2014	01	2.0	4.0	6.0	13.0	4.0	7.0	4.0	4.0	7.0	5.0	9.0	7.0	72.0
17244	2014	40	6.0	8.0	9.0	16.0	7.0	13.0	10.0	9.0	8.0	9.0	10.0	10.0	115.0
17603	2014	00	12.2	53.8	121.2	161.2	44.6	45.2	49.0	15.2	24.6	19.6	53.4	18.4	618.4
17603	2014	01	3.0	6.0	7.0	12.0	5.0	8.0	11.0	5.0	7.0	10.0	10.0	7.0	91.0
17603	2014	40	7.0	10.0	10.0	18.0	6.0	10.0	14.0	9.0	9.0	11.0	12.0	10.0	126.0
17610	2014	00	69.8	39.0	86.0	245.0	80.0	104.6	28.4	75.6	53.8	69.8	82.0	36.2	970.2
17610	2014	01	5.0	8.0	7.0	16.0	10.0	10.0	7.0	8.0	9.0	10.0	13.0	6.0	109.0
17610	2014	40	10.0	11.0	8.0	19.0	13.0	13.0	13.0	13.0	12.0	16.0	16.0	12.0	156.0
17838	2014	00	41.0	51.4	41.8	87.2	41.8	206.6	189.2	200.0	164.8	103.0	70.2	149.8	1346.8
17838	2014	01	6.0	6.0	4.0	10.0	9.0	14.0	18.0	16.0	17.0	11.0	13.0	9.0	133.0
17838	2014	40	13.0	7.0	10.0	15.0	12.0	25.0	24.0	20.0	20.0	14.0	17.0	15.0	192.0
17840	2014	00	113.8	95.4	60.4	82.4	23.4	74.4	70.8	82.6	51.2	46.4	72.0	18.6	791.4
17840	2014	01	9.0	8.0	10.0	14.0	9.0	7.0	14.0	10.0	7.0	8.0	12.0	7.0	115.0
17840	2014	40	13.0	10.0	12.0	20.0	14.0	13.0	19.0	18.0	9.0	15.0	16.0	14.0	173.0
18125	2014	00	568.0	120.6	200.2	293.6	645.2	425.0	329.0	376.6	176.2	411.0	725.8	365.8	4637.0
18125	2014	01	15.0	6.0	10.0	15.0	19.0	16.0	14.0	11.0	11.0	14.0	20.0	10.0	161.0
18125	2014	40	16.0	10.0	12.0	21.0	24.0	18.0	17.0	12.0	12.0	19.0	23.0	12.0	196.0
18183	2014	00	36.8	24.6	95.6	100.2	43.0	217.0	327.8	146.4	124.2	109.6	73.8	125.8	1424.8
18183	2014	01	5.0	4.0	6.0	10.0	12.0	12.0	20.0	13.0	17.0	12.0	9.0	11.0	131.0
18183	2014	40	8.0	7.0	8.0	12.0	16.0	19.0	23.0	18.0	20.0	17.0	15.0	13.0	176.0
18393	2014	00	30.6	11.5	169.3	258.0	82.9	113.6	24.5	39.0	22.4	40.2	125.1	33.7	950.8
18393	2014	01	5.0	5.0	8.0	13.0	4.0	7.0	9.0	9.0	5.0	8.0	9.0	8.0	90.0
18393	2014	40	6.0	5.0	8.0	15.0	6.0	8.0	11.0	12.0	6.0	8.0	10.0	10.0	105.0
18394	2014	00	108.0	62.4	95.3	276.3	57.1	110.6	21.0	70.3	51.0	69.6	81.3	57.6	1060.5
18394	2014	01	9.0	8.0	9.0	16.0	12.0	8.0	2.0	7.0	6.0	15.0	11.0	10.0	113.0
18394	2014	40	14.0	12.0	13.0	21.0	14.0	13.0	8.0	10.0	11.0	21.0	15.0	15.0	167.0
18437	2014	00	29.8	32.2	41.6	46.6	60.6	8.0	10.0	11.8	12.8	22.0	24.6	9.5	309.5
18437	2014	01	5.0	6.0	5.0	9.0	11.0	2.0	4.0	4.0	5.0	8.0	3.0	2.0	64.0
18437	2014	40	6.0	8.0	8.0	14.0	14.0	9.0	9.0	8.0	9.0	13.0	14.0	8.0	120.0
18464	2014	00	182.2	54.0	111.0	378.4	281.2	332.8	138.0	275.8	180.8	347.6	262.2	243.6	2787.6
18464	2014	01	12.0	7.0	9.0	23.0	15.0	15.0	13.0	17.0	14.0	19.0	22.0	15.0	181.0
18464	2014	40	15.0	8.0	9.0	24.0	19.0	19.0	17.0	19.0	19.0	21.0	24.0	20.0	214.0
18560	2014	00	127.9	19.7	57.4	327.0	222.8	-	38.2	101.1	100.0	84.7	59.6	78.7	-
18560	2014	01	10.0	3.0	5.0	-	13.0	-	6.0	10.0	9.0	12.0	10.0	9.0	-
18560	2014	40	14.0	3.0	7.0	-	14.0	-	8.0	11.0	11.0	16.0	12.0	9.0	-
18593	2014	00	51.4	18.0	22.4	65.4	47.0	14.8	14.6	28.0	12.6	14.0	-	36.2	-
18593	2014	01	5.0	3.0	3.0	9.0	7.0	6.0	7.0	5.0	4.0	5.0	-	7.0	-
18593	2014	40	9.0	6.0	5.0	12.0	8.0	10.0	11.0	7.0	6.0	9.0	-	10.0	-
21937	2014	00	56.6	21.0	87.6	159.0	65.2	-	-	20.4	72.8	31.0	18.2	110.8	-
21937	2014	01	8.0	1.0	5.0	14.0	9.0	-	-	7.0	8.0	7.0	3.0	10.0	-
21937	2014	40	10.0	1.0	7.0	17.0	11.0	-	-	12.0	12.0	12.0	10.0	14.0	-
21938	2014	00	50.2	14.2	80.0	117.8	43.6	43.0	96.8	89.8	70.3	39.6	52.4	25.0	722.7
21938	2014	01	7.0	3.0	5.0	13.0	7.0	6.0	8.0	13.0	8.0	5.0	9.0	5.0	89.0
21938	2014	40	12.0	5.0	7.0	17.0	11.0	13.0	15.0	18.0	13.0	11.0	10.0	8.0	140.0
21963	2014	00	51.6	-	8.8	102.8	83.4	68.0	14.6	64.6	66.0	54.2	81.2	79.2	-
21963	2014	01	11.0	-	5.0	16.0	11.0	10.0	5.0	10.0	11.0	9.0	14.0	8.0	-
21963	2014	40	13.0	-	7.0	19.0	15.0	12.0	8.0	13.0	13.0	16.0	22.0	12.0	-
22582	2014	00	125.2	16.7	22.0	172.3	126.3	154.4	68.6	151.6	134.1	118.9	137.6	89.5	1317.2
22582	2014	01	11.0	4.0	6.0	16.0	13.0	15.0	12.0	14.0	13.0	13.0	16.0	10.0	143.0
22582	2014	40	12.0	5.0	6.0	17.0	13.0	15.0	12.0	15.0	14.0	14.0	18.0	10.0	151.0
22692	2014	00	55.2	80.8	91.7	148.6	93.1	13.5	36.8	53.9	48.9	54.1	72.9	49.3	798.8
22692	2014	01	9.0	8.0	10.0	14.0	13.0	7.0	12.0	10.0	11.0	14.0	18.0	8.0	134.0
22692	2014	40	13.0	12.0	12.0	18.0	17.0	11.0	16.0	12.0	13.0	21.0	21.0	12.0	178.0
22719	2014	00	41.6	11.2	30.9	129.2	53.6	161.2	78.2	125.2	140.4	69.0	47.2	76.4	964.1
22719	2014	01	6.0	2.0	8.0	11.0	8.0	11.0	14.0	13.0	15.0	10.0	12.0	6.0	116.0
22719	2014	40	9.0	5.0	9.0	14.0	14.0	15.0	17.0	16.0	17.0	11.0	15.0	10.0	152.0
23849	2014	00	125.0	47.4	84.6	398.4	168.4	337.0	164.2	65.1	-	-	56.0	184.2	-
23849	2014	01	11.0	1.0	2.0	16.0	13.0	11.0	9.0	7.0	-	-	7.0	10.0	-
23849	2014	40	13.0	1.0	3.0	17.0	15.0	15.0	12.0	13.0	-	-	12.0	11.0	-
23872	2014	00	184.8	18.2	35.4	230.8	141.4	219.6	89.2	234.6	197.2	121.4	129.2	116.2	1718.0
23872	2014	01	10.0	3.0	5.0	14.0	13.0	14.0	12.0	15.0	15.0	12.0	13.0	8.0	134.0
23872	2014	40	13.0	5.0	8.0	18.0	17.0	18.0	18.0	16.0	17.0	16.0	17.0	11.0	174.0
23934	2014	00	202.0	100.6	68.0	179.9	253.4	363.2	150.4	156.4	156.6	189.2	293.8	263.6	2377.1
23934	2014	01	17.0	11.0	9.0	15.0	16.0	17.0	12.0	11.0	12.0	17.0	19.0	13.0	169.0
23934	2014	40	21.0	14.0	12.0	22.0	21.0	19.0	13.0	12.0	14.0	21.0	25.0	17.0	211.0
24120	2014	00	17.2	42.4	199.6	224.2	35.4	68.0	43.4	17.8	22.6	18.8	67.6	18.2	775.2
24120	2014	01	3.0	5.0	7.0	14.0	4.0	8.0	12.0	4.0	6.0	6.0	9.0	6.0	84.0
24120	2014	40	6.0	9.0	8.0	17.0	8.0	10.0	17.0	9.0	10.0	9.0	11.0	11.0	125.0
24694	2014	00	118.8	22.0	32.1	257.0	103.3	164.8	71.2	106.7	170.7	116.1	108.2	147.7	1418.6
